date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:17:25	114804/114804	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:24%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-in-mill.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-in-mill.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/map-vector.html)
10:17:26	62840/62840	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:26%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-uk-mill-en.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-uk-mill-en.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/map-vector.html)
10:17:26	51928/51928	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:19%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-au-mill.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jquery-jvectormap-au-mill.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/map-vector.html)
10:17:26	2305/2305	---M-Z	200	added ('OK')	application/javascript	date:Wed,%2014%20Feb%202018%2012:33:28%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jvectormap.custom.js	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/assets/plugins/vectormap/jvectormap.custom.js	(from https://wrappixel.com/demos/admin-templates/material-pro/material/map-vector.html)
10:17:28	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:10:10%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons//fonts/Simple-Line-Icons.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/fonts/Simple-Line-Iconsd41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css)
10:17:28	53572/53572	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:10:10%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons//fonts/Simple-Line-Icons.eot?-i3a2kk	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css)
10:17:29	26384/26384	---M--	200	added ('OK')	font/woff2	date:Wed,%2014%20Feb%202018%2012:10:14%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons//fonts/Simple-Line-Icons.woff2?-i3a2kk	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff2	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css)
10:17:30	53368/53368	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:10:12%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons//fonts/Simple-Line-Icons.ttf?-i3a2kk	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css)
10:17:30	53444/53444	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:10:14%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons//fonts/Simple-Line-Icons.woff?-i3a2kk	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css)
10:17:33	99774/99774	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:10:46%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons//fonts/weathericons-regular-webfont.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons/fonts/weathericons-regular-webfont.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/weather-icons/css/weather-icons.min.css)
10:17:34	197492/197492	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:10:13%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons//fonts/Simple-Line-Icons.svg?-i3a2kk	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/fonts/Simple-Line-Icons4c82.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/simple-line-icons/css/simple-line-icons.css)
10:17:34	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:34	16304/16304	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:35	7712/7712	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:30%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:35	16104/16104	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:28%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:35	34229/34229	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:28%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-arrows-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:36	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:30%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:36	21478/21478	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:30%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:36	12260/12260	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:32%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:37	21284/21284	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:31%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:37	47869/47869	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:31%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:40	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:32%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:41	23746/23746	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:32%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:42	5788/5788	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:34%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:43	23480/23480	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:34%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:44	49409/49409	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:33%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-basic-elaboration-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:45	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:34%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:46	16110/16110	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:34%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:47	5704/5704	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:47	15892/15892	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:35%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:48	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:48	6238/6238	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:48	37104/37104	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:35%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-ecommerce-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:48	3568/3568	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:38%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:49	6044/6044	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:37%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:49	13847/13847	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:37%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-music-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:50	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:38%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:50	16776/16776	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:38%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:51	7892/7892	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:40%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:51	16564/16564	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:39%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:52	32228/32228	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:39%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-software-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:52	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:40%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.eot	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:52	21514/21514	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:09:40%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10d41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:52	7936/7936	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:09:42%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:53	21308/21308	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:09:41%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:53	48132/48132	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:09:41%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/fonts/linea-weather-10.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/linea-icons/linea.css)
10:17:54	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:10:25%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.eot?-fvbane	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify9f24.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css)
10:17:55	56108/56108	---M--	200	added ('OK')	font/woff	date:Wed,%2014%20Feb%202018%2012:10:29%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.woff	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.woff	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css)
10:17:55	78748/78748	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2014%20Feb%202018%2012:10:25%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.eot?	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themifyd41d.eot	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css)
10:17:57	78584/78584	---M--	200	added ('OK')	font/ttf	date:Wed,%2014%20Feb%202018%2012:10:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.ttf	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.ttf	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css)
10:17:59	56430/56430	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:06:34%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flags/ad.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flags/ad.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css)
10:18:00	383/383	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:06:35%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flags/ae.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flags/ae.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css)
10:18:00	234269/234269	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:10:27%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify.svg?-fvbane	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/fonts/themify9f24.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/themify-icons/themify-icons.css)
10:18:02	880/880	---M--	200	added ('OK')	image/svg+xml	date:Wed,%2014%20Feb%202018%2012:06:36%20GMT	https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flags/ag.svg	C:/My%20Web%20Sites/MATERIAL%20PRO%20WRAP%20PIXEL/wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flags/ag.svg	(from https://wrappixel.com/demos/admin-templates/material-pro/material/scss/icons/flag-icon-css/flag-icon.min.css)
